Postal Code,Place Name,State,State Abbreviation,City,Latitude,Longitude
28540,Markaryd,Kronoberg,G,Markaryd,56.4614,13.5964
28591,Markaryd,Kronoberg,G,Markaryd,56.4614,13.5964
28593,Markaryd,Kronoberg,G,Markaryd,56.4614,13.5964
28702,Traryd,Kronoberg,G,Markaryd,56.5833,13.7833
28721,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28722,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28724,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28731,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28732,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28733,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28734,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28772,Traryd,Kronoberg,G,Markaryd,56.5833,13.7833
28781,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
28791,Strömsnäsbruk,Kronoberg,G,Markaryd,56.55,13.7167
34030,Vislanda,Kronoberg,G,Växjö,56.7833,14.45
34032,Grimslöv,Kronoberg,G,Växjö,56.7333,14.5333
34036,Moheda,Kronoberg,G,Växjö,57,14.5667
35002,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35003,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35004,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35005,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35006,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35007,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35008,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35033,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35043,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35053,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35101,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35103,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35104,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35105,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35106,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35112,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35115,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35170,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35180,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35181,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35182,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35184,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35185,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35186,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35188,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35189,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35194,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35195,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35196,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35197,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35230,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35231,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35232,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35233,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35234,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35235,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35236,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35237,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35238,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35239,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35240,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35241,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35242,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35243,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35244,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35245,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35246,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35247,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35248,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35249,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35250,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35251,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35252,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35253,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35254,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35255,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35256,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35257,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35260,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35261,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35262,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35263,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35270,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35591,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35592,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35593,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
35594,Vederslöv,Kronoberg,G,Växjö,56.7833,14.7333
35595,Tävelsås,Kronoberg,G,Växjö,56.7667,14.8167
35596,Kalvsvik,Kronoberg,G,Växjö,56.7167,14.7
35597,Växjö,Kronoberg,G,Växjö,56.8777,14.8091
36014,Väckelsång,Kronoberg,G,Växjö,56.6333,14.9167
36024,Linneryd,Kronoberg,G,Växjö,56.6667,15.1167
36030,Lammhult,Kronoberg,G,Växjö,57.1667,14.5833
36032,Gemla,Kronoberg,G,Växjö,56.8667,14.6333
36040,Rottne,Kronoberg,G,Växjö,57.0167,14.9
36042,Braås,Kronoberg,G,Växjö,57.0667,15.05
36043,Åryd,Kronoberg,G,Växjö,56.8167,14.9833
36044,Ingelstad,Kronoberg,G,Växjö,56.75,14.9167
36047,Värends Nöbbele,Kronoberg,G,Växjö,56.9125,14.9625
36051,Hovmantorp,Kronoberg,G,Växjö,56.7833,15.1333
36071,Norrhult,Kronoberg,G,Växjö,57.1333,15.1667
36073,Lenhovda,Kronoberg,G,Växjö,57,15.2833
57012,Landsbro,Kronoberg,G,Växjö,57.3667,14.9
28792,Traryd,Kronoberg,G,Ljungby,56.5833,13.7833
28793,Strömsnäsbruk,Kronoberg,G,Ljungby,56.55,13.7167
34012,Annerstad,Kronoberg,G,Ljungby,56.7667,13.7167
34013,Hamneda,Kronoberg,G,Ljungby,56.7,13.85
34014,Lagan,Kronoberg,G,Ljungby,56.9167,13.9833
34015,Vittaryd,Kronoberg,G,Ljungby,56.9667,13.9333
34101,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34118,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34121,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34122,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34123,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34124,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34125,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34126,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34130,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34131,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34132,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34133,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34134,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34135,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34136,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34137,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34138,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34139,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34160,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34170,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34176,Ryssby,Kronoberg,G,Ljungby,56.8667,14.1667
34177,Agunnaryd,Kronoberg,G,Ljungby,56.75,14.15
34180,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34181,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34182,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34183,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34184,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34191,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34194,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34195,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
34196,Ljungby,Kronoberg,G,Ljungby,56.8332,13.9408
57072,Fagerhult,Kalmar,H,Högsby,57.35,15.9333
57075,Fågelfors,Kalmar,H,Högsby,57.2,15.8333
57900,Högsby,Kalmar,H,Högsby,57.166,16.0256
57902,Berga,Kalmar,H,Högsby,57.2167,16.0333
57921,Högsby,Kalmar,H,Högsby,57.166,16.0256
57922,Högsby,Kalmar,H,Högsby,57.166,16.0256
57923,Högsby,Kalmar,H,Högsby,57.166,16.0256
57930,Högsby,Kalmar,H,Högsby,57.166,16.0256
57931,Högsby,Kalmar,H,Högsby,57.166,16.0256
57932,Högsby,Kalmar,H,Högsby,57.166,16.0256
57933,Högsby,Kalmar,H,Högsby,57.166,16.0256
57940,Berga,Kalmar,H,Högsby,57.2167,16.0333
57980,Högsby,Kalmar,H,Högsby,57.166,16.0256
57992,Högsby,Kalmar,H,Högsby,57.166,16.0256
38501,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38502,Bergkvara,Kalmar,H,Torsås,56.3906,16.0727
38503,Söderåkra,Kalmar,H,Torsås,56.45,16.0667
38521,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38522,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38525,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38530,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38531,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38532,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38533,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38534,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38540,Bergkvara,Kalmar,H,Torsås,56.3906,16.0727
38541,Bergkvara,Kalmar,H,Torsås,56.3906,16.0727
38542,Bergkvara,Kalmar,H,Torsås,56.3906,16.0727
38550,Söderåkra,Kalmar,H,Torsås,56.45,16.0667
38551,Söderåkra,Kalmar,H,Torsås,56.45,16.0667
38590,Söderåkra,Kalmar,H,Torsås,56.45,16.0667
38591,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38592,Gullabo,Kalmar,H,Torsås,56.4667,15.9833
38593,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38594,Bergkvara,Kalmar,H,Torsås,56.3906,16.0727
38595,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38598,Bergkvara,Kalmar,H,Torsås,56.3906,16.0727
38599,Torsås,Kalmar,H,Torsås,56.4125,15.9984
38062,Mörbylånga,Kalmar,H,Mörbylånga,56.5248,16.3788
38065,Degerhamn,Kalmar,H,Mörbylånga,56.35,16.4
38601,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38621,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38622,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38623,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38630,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38631,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38632,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38633,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38634,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38635,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38690,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38692,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38693,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
38696,Färjestaden,Kalmar,H,Mörbylånga,56.65,16.45
57016,Kvillsfors,Kalmar,H,Hultsfred,57.4167,15.4833
57080,Virserum,Kalmar,H,Hultsfred,57.3167,15.5833
57081,Järnforsen,Kalmar,H,Hultsfred,57.4167,15.6167
57082,Målilla,Kalmar,H,Hultsfred,57.3877,15.8068
57083,Rosenfors,Kalmar,H,Hultsfred,57.3667,15.8333
57084,Mörlunda,Kalmar,H,Hultsfred,57.3167,15.85
57701,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57702,Silverdalen,Kalmar,H,Hultsfred,57.5333,15.7333
57721,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57722,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57723,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57724,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57725,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57726,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57730,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57731,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57732,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57733,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57734,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57735,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57736,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57737,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57738,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57739,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57750,Silverdalen,Kalmar,H,Hultsfred,57.5333,15.7333
57790,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57791,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57792,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
57793,Hultsfred,Kalmar,H,Hultsfred,57.4882,15.8436
38052,Timmernabben,Kalmar,H,Mönsterås,56.9667,16.4333
38053,Fliseryd,Kalmar,H,Mönsterås,57.1333,16.2667
38301,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38321,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38322,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38323,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38324,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38325,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38330,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38331,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38332,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38333,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38334,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38335,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38336,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38337,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38338,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38339,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38391,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38392,Mönsterås,Kalmar,H,Mönsterås,57.0413,16.4446
38402,Ålem,Kalmar,H,Mönsterås,56.95,16.3833
38421,Blomstermåla,Kalmar,H,Mönsterås,56.9833,16.3333
38422,Blomstermåla,Kalmar,H,Mönsterås,56.9833,16.3333
38430,Blomstermåla,Kalmar,H,Mönsterås,56.9833,16.3333
38431,Blomstermåla,Kalmar,H,Mönsterås,56.9833,16.3333
38440,Ålem,Kalmar,H,Mönsterås,56.95,16.3833
38491,Blomstermåla,Kalmar,H,Mönsterås,56.9833,16.3333
38492,Ålem,Kalmar,H,Mönsterås,56.95,16.3833
57076,Ruda,Kalmar,H,Mönsterås,57.3,15.8333
36023,Älmeboda,Kalmar,H,Emmaboda,56.5833,15.25
36052,Kosta,Kalmar,H,Emmaboda,56.85,15.3833
36053,Skruv,Kalmar,H,Emmaboda,56.7,15.35
36101,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36121,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36122,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36130,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36131,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36132,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36133,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36142,Lindås,Kalmar,H,Emmaboda,56.6167,15.5667
36153,Broakulla,Kalmar,H,Emmaboda,56.7,15.5167
36180,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36191,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36192,Emmaboda,Kalmar,H,Emmaboda,56.6327,15.5365
36193,Broakulla,Kalmar,H,Emmaboda,56.7,15.5167
36194,Eriksmåla,Kalmar,H,Emmaboda,56.7333,15.4667
36195,Långasjö,Kalmar,H,Emmaboda,56.5833,15.4333
38596,Gullabo,Kalmar,H,Emmaboda,56.4667,15.9833
36060,Vissefjärda,Kalmar,H,Kalmar,56.5333,15.5833
38493,Ålem,Kalmar,H,Kalmar,56.95,16.3833
38597,Söderåkra,Kalmar,H,Kalmar,56.45,16.0667
38801,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38804,Trekanten,Kalmar,H,Kalmar,56.7,16.1167
38821,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38822,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38830,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38831,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38832,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38840,Trekanten,Kalmar,H,Kalmar,56.7,16.1167
38841,Trekanten,Kalmar,H,Kalmar,56.7,16.1167
38850,Påryd,Kalmar,H,Kalmar,56.5667,15.9167
38891,Vassmolösa,Kalmar,H,Kalmar,56.6,16.1667
38892,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38893,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38894,Vassmolösa,Kalmar,H,Kalmar,56.6,16.1667
38895,Halltorp,Kalmar,H,Kalmar,56.5,16.1
38896,Ljungbyholm,Kalmar,H,Kalmar,56.6333,16.1667
38897,Halltorp,Kalmar,H,Kalmar,56.5,16.1
39002,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39003,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39004,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39006,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39007,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39008,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39100,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39101,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39120,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39121,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39122,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39123,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39125,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39126,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39127,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39128,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39129,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39182,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39183,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39184,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39185,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39186,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39187,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39188,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39230,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39231,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39232,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39233,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39234,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39235,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39236,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39237,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39238,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39239,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39241,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39243,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39244,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39245,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39246,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39247,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39300,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39350,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39351,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39352,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39353,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39354,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39355,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39357,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39358,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39359,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39363,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39364,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39365,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39470,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39471,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39477,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
39590,Kalmar,Kalmar,H,Kalmar,56.6616,16.3616
36065,Boda Glasbruk,Kalmar,H,Nybro,56.7333,15.6667
36077,Fröseke,Kalmar,H,Nybro,57.15,15.35
38030,Rockneby,Kalmar,H,Nybro,56.8167,16.3333
38031,Läckeby,Kalmar,H,Nybro,56.8167,16.3333
38040,Orrefors,Kalmar,H,Nybro,56.8333,15.75
38041,Gullaskruv,Kalmar,H,Nybro,56.8833,15.6667
38042,Målerås,Kalmar,H,Nybro,56.9167,15.5667
38044,Alsterbro,Kalmar,H,Nybro,56.95,15.9167
38201,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38221,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38222,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38223,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38224,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38228,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38230,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38231,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38232,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38233,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38234,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38235,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38236,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38237,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38238,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38239,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38240,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38241,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38242,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38243,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38244,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38245,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38246,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38280,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38290,Örsjö,Kalmar,H,Nybro,56.7,15.75
38291,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38292,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38293,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38294,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38296,Nybro,Kalmar,H,Nybro,56.7446,15.9071
38297,Örsjö,Kalmar,H,Nybro,56.7,15.75
38898,Trekanten,Kalmar,H,Nybro,56.7,16.1167
38899,Påryd,Kalmar,H,Nybro,56.5667,15.9167
57993,Grönskåra,Kalmar,H,Nybro,57.0833,15.7333
57090,Påskallavik,Kalmar,H,Oskarshamn,57.1667,16.45
57091,Kristdala,Kalmar,H,Oskarshamn,57.4,16.1833
57200,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57202,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57204,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57205,Figeholm,Kalmar,H,Oskarshamn,57.3667,16.55
57206,Fårbo,Kalmar,H,Oskarshamn,57.3833,16.4833
57221,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57222,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57223,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57224,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57225,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57226,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57227,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57228,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57229,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57230,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57231,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57232,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57233,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57234,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57235,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57236,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57237,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57240,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57241,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57250,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57251,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57260,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57261,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
57262,Oskarshamn,Kalmar,H,Oskarshamn,57.2646,16.4484
