Postal Code,Place Name,State,County,Latitude,Longitude
40-001,Katowice,Śląskie,Katowice,50.2667,19.0167
40-002,Katowice,Śląskie,Katowice,50.2667,19.0167
40-003,Katowice,Śląskie,Katowice,50.2667,19.0167
40-004,Katowice,Śląskie,Katowice,50.2667,19.0167
40-005,Katowice,Śląskie,Katowice,50.2667,19.0167
40-006,Katowice,Śląskie,Katowice,50.2667,19.0167
40-007,Katowice,Śląskie,Katowice,50.2667,19.0167
40-008,Katowice,Śląskie,Katowice,50.2667,19.0167
40-009,Katowice,Śląskie,Katowice,50.2667,19.0167
40-010,Katowice,Śląskie,Katowice,50.2667,19.0167
40-011,Katowice,Śląskie,Katowice,50.2667,19.0167
40-012,Katowice,Śląskie,Katowice,50.2667,19.0167
40-013,Katowice,Śląskie,Katowice,50.2667,19.0167
40-014,Katowice,Śląskie,Katowice,50.2667,19.0167
40-015,Katowice,Śląskie,Katowice,50.2667,19.0167
40-016,Katowice,Śląskie,Katowice,50.2667,19.0167
40-017,Katowice,Śląskie,Katowice,50.2667,19.0167
40-018,Katowice,Śląskie,Katowice,50.2667,19.0167
40-019,Katowice,Śląskie,Katowice,50.2667,19.0167
40-020,Katowice,Śląskie,Katowice,50.2667,19.0167
40-021,Katowice,Śląskie,Katowice,50.2667,19.0167
40-022,Katowice,Śląskie,Katowice,50.2667,19.0167
40-024,Katowice,Śląskie,Katowice,50.2667,19.0167
40-025,Katowice,Śląskie,Katowice,50.2667,19.0167
40-026,Katowice,Śląskie,Katowice,50.2667,19.0167
40-027,Katowice,Śląskie,Katowice,50.2667,19.0167
40-028,Katowice,Śląskie,Katowice,50.2667,19.0167
40-029,Katowice,Śląskie,Katowice,50.2667,19.0167
40-030,Katowice,Śląskie,Katowice,50.2667,19.0167
40-031,Katowice,Śląskie,Katowice,50.2667,19.0167
40-032,Katowice,Śląskie,Katowice,50.2667,19.0167
40-034,Katowice,Śląskie,Katowice,50.2667,19.0167
40-035,Katowice,Śląskie,Katowice,50.2667,19.0167
40-036,Katowice,Śląskie,Katowice,50.2667,19.0167
40-037,Katowice,Śląskie,Katowice,50.2667,19.0167
40-038,Katowice,Śląskie,Katowice,50.2667,19.0167
40-039,Katowice,Śląskie,Katowice,50.2667,19.0167
40-040,Katowice,Śląskie,Katowice,50.2667,19.0167
40-041,Katowice,Śląskie,Katowice,50.2667,19.0167
40-042,Katowice,Śląskie,Katowice,50.2667,19.0167
40-043,Katowice,Śląskie,Katowice,50.2667,19.0167
40-044,Katowice,Śląskie,Katowice,50.2667,19.0167
40-045,Katowice,Śląskie,Katowice,50.2667,19.0167
40-046,Katowice,Śląskie,Katowice,50.2667,19.0167
40-047,Katowice,Śląskie,Katowice,50.2667,19.0167
40-048,Katowice,Śląskie,Katowice,50.2667,19.0167
40-049,Katowice,Śląskie,Katowice,50.2667,19.0167
40-050,Katowice,Śląskie,Katowice,50.2667,19.0167
40-052,Katowice,Śląskie,Katowice,50.2667,19.0167
40-053,Katowice,Śląskie,Katowice,50.2667,19.0167
40-054,Katowice,Śląskie,Katowice,50.2667,19.0167
40-055,Katowice,Śląskie,Katowice,50.2667,19.0167
40-056,Katowice,Śląskie,Katowice,50.2667,19.0167
40-057,Katowice,Śląskie,Katowice,50.2667,19.0167
40-058,Katowice,Śląskie,Katowice,50.2667,19.0167
40-059,Katowice,Śląskie,Katowice,50.2667,19.0167
40-060,Katowice,Śląskie,Katowice,50.2667,19.0167
40-061,Katowice,Śląskie,Katowice,50.2667,19.0167
40-062,Katowice,Śląskie,Katowice,50.2667,19.0167
40-063,Katowice,Śląskie,Katowice,50.2667,19.0167
40-064,Katowice,Śląskie,Katowice,50.2667,19.0167
40-065,Katowice,Śląskie,Katowice,50.2667,19.0167
40-066,Katowice,Śląskie,Katowice,50.2667,19.0167
40-067,Katowice,Śląskie,Katowice,50.2667,19.0167
40-068,Katowice,Śląskie,Katowice,50.2667,19.0167
40-069,Katowice,Śląskie,Katowice,50.2667,19.0167
40-070,Katowice,Śląskie,Katowice,50.2667,19.0167
40-071,Katowice,Śląskie,Katowice,50.2667,19.0167
40-072,Katowice,Śląskie,Katowice,50.2667,19.0167
40-073,Katowice,Śląskie,Katowice,50.2667,19.0167
40-074,Katowice,Śląskie,Katowice,50.2667,19.0167
40-076,Katowice,Śląskie,Katowice,50.2667,19.0167
40-077,Katowice,Śląskie,Katowice,50.2667,19.0167
40-078,Katowice,Śląskie,Katowice,50.2667,19.0167
40-079,Katowice,Śląskie,Katowice,50.2667,19.0167
40-081,Katowice,Śląskie,Katowice,50.2667,19.0167
40-082,Katowice,Śląskie,Katowice,50.2667,19.0167
40-083,Katowice,Śląskie,Katowice,50.2667,19.0167
40-084,Katowice,Śląskie,Katowice,50.2667,19.0167
40-085,Katowice,Śląskie,Katowice,50.2667,19.0167
40-086,Katowice,Śląskie,Katowice,50.2667,19.0167
40-087,Katowice,Śląskie,Katowice,50.2667,19.0167
40-091,Katowice,Śląskie,Katowice,50.2667,19.0167
40-092,Katowice,Śląskie,Katowice,50.2667,19.0167
40-093,Katowice,Śląskie,Katowice,50.2667,19.0167
40-094,Katowice,Śląskie,Katowice,50.2667,19.0167
40-095,Katowice,Śląskie,Katowice,50.2667,19.0167
40-096,Katowice,Śląskie,Katowice,50.2667,19.0167
40-097,Katowice,Śląskie,Katowice,50.2667,19.0167
40-098,Katowice,Śląskie,Katowice,50.2667,19.0167
40-100,Katowice,Śląskie,Katowice,50.2667,19.0167
40-101,Katowice,Śląskie,Katowice,50.2667,19.0167
40-102,Katowice,Śląskie,Katowice,50.2667,19.0167
40-103,Katowice,Śląskie,Katowice,50.2667,19.0167
40-104,Katowice,Śląskie,Katowice,50.2667,19.0167
40-105,Katowice,Śląskie,Katowice,50.2667,19.0167
40-106,Katowice,Śląskie,Katowice,50.2667,19.0167
40-107,Katowice,Śląskie,Katowice,50.2667,19.0167
40-108,Katowice,Śląskie,Katowice,50.2667,19.0167
40-109,Katowice,Śląskie,Katowice,50.2667,19.0167
40-110,Katowice,Śląskie,Katowice,50.2667,19.0167
40-111,Katowice,Śląskie,Katowice,50.2667,19.0167
40-112,Katowice,Śląskie,Katowice,50.2667,19.0167
40-113,Katowice,Śląskie,Katowice,50.2667,19.0167
40-114,Katowice,Śląskie,Katowice,50.2667,19.0167
40-116,Katowice,Śląskie,Katowice,50.2667,19.0167
40-117,Katowice,Śląskie,Katowice,50.2667,19.0167
40-118,Katowice,Śląskie,Katowice,50.2667,19.0167
40-119,Katowice,Śląskie,Katowice,50.2667,19.0167
40-121,Katowice,Śląskie,Katowice,50.2667,19.0167
40-123,Katowice,Śląskie,Katowice,50.2667,19.0167
40-124,Katowice,Śląskie,Katowice,50.2667,19.0167
40-125,Katowice,Śląskie,Katowice,50.2667,19.0167
40-126,Katowice,Śląskie,Katowice,50.2667,19.0167
40-127,Katowice,Śląskie,Katowice,50.2667,19.0167
40-129,Katowice,Śląskie,Katowice,50.2667,19.0167
40-131,Katowice,Śląskie,Katowice,50.2667,19.0167
40-132,Katowice,Śląskie,Katowice,50.2667,19.0167
40-133,Katowice,Śląskie,Katowice,50.2667,19.0167
40-134,Katowice,Śląskie,Katowice,50.2667,19.0167
40-135,Katowice,Śląskie,Katowice,50.2667,19.0167
40-136,Katowice,Śląskie,Katowice,50.2667,19.0167
40-137,Katowice,Śląskie,Katowice,50.2667,19.0167
40-139,Katowice,Śląskie,Katowice,50.2667,19.0167
40-140,Katowice,Śląskie,Katowice,50.2667,19.0167
40-141,Katowice,Śląskie,Katowice,50.2667,19.0167
40-142,Katowice,Śląskie,Katowice,50.2667,19.0167
40-143,Katowice,Śląskie,Katowice,50.2667,19.0167
40-144,Katowice,Śląskie,Katowice,50.2667,19.0167
40-145,Katowice,Śląskie,Katowice,50.2667,19.0167
40-146,Katowice,Śląskie,Katowice,50.2667,19.0167
40-147,Katowice,Śląskie,Katowice,50.2667,19.0167
40-148,Katowice,Śląskie,Katowice,50.2667,19.0167
40-149,Katowice,Śląskie,Katowice,50.2667,19.0167
40-150,Katowice,Śląskie,Katowice,50.2667,19.0167
40-151,Katowice,Śląskie,Katowice,50.2667,19.0167
40-152,Katowice,Śląskie,Katowice,50.2667,19.0167
40-153,Katowice,Śląskie,Katowice,50.2667,19.0167
40-154,Katowice,Śląskie,Katowice,50.2667,19.0167
40-155,Katowice,Śląskie,Katowice,50.2667,19.0167
40-156,Katowice,Śląskie,Katowice,50.2667,19.0167
40-157,Katowice,Śląskie,Katowice,50.2667,19.0167
40-158,Katowice,Śląskie,Katowice,50.2667,19.0167
40-160,Katowice,Śląskie,Katowice,50.2667,19.0167
40-161,Katowice,Śląskie,Katowice,50.2667,19.0167
40-162,Katowice,Śląskie,Katowice,50.2667,19.0167
40-163,Katowice,Śląskie,Katowice,50.2667,19.0167
40-164,Katowice,Śląskie,Katowice,50.2667,19.0167
40-165,Katowice,Śląskie,Katowice,50.2667,19.0167
40-166,Katowice,Śląskie,Katowice,50.2667,19.0167
40-167,Katowice,Śląskie,Katowice,50.2667,19.0167
40-168,Katowice,Śląskie,Katowice,50.2667,19.0167
40-169,Katowice,Śląskie,Katowice,50.2667,19.0167
40-170,Katowice,Śląskie,Katowice,50.2667,19.0167
40-171,Katowice,Śląskie,Katowice,50.2667,19.0167
40-172,Katowice,Śląskie,Katowice,50.2667,19.0167
40-173,Katowice,Śląskie,Katowice,50.2667,19.0167
40-174,Katowice,Śląskie,Katowice,50.2667,19.0167
40-175,Katowice,Śląskie,Katowice,50.2667,19.0167
40-176,Katowice,Śląskie,Katowice,50.2667,19.0167
40-177,Katowice,Śląskie,Katowice,50.2667,19.0167
40-179,Katowice,Śląskie,Katowice,50.2667,19.0167
40-181,Katowice,Śląskie,Katowice,50.2667,19.0167
40-186,Katowice,Śląskie,Katowice,50.2667,19.0167
40-188,Katowice,Śląskie,Katowice,50.2667,19.0167
40-189,Katowice,Śląskie,Katowice,50.2667,19.0167
40-200,Katowice,Śląskie,Katowice,50.2667,19.0167
40-201,Katowice,Śląskie,Katowice,50.2667,19.0167
40-202,Katowice,Śląskie,Katowice,50.2667,19.0167
40-203,Katowice,Śląskie,Katowice,50.2667,19.0167
40-205,Katowice,Śląskie,Katowice,50.2667,19.0167
40-206,Katowice,Śląskie,Katowice,50.2667,19.0167
40-208,Katowice,Śląskie,Katowice,50.2667,19.0167
40-209,Katowice,Śląskie,Katowice,50.2667,19.0167
40-210,Katowice,Śląskie,Katowice,50.2667,19.0167
40-211,Katowice,Śląskie,Katowice,50.2667,19.0167
40-212,Katowice,Śląskie,Katowice,50.2667,19.0167
40-213,Katowice,Śląskie,Katowice,50.2667,19.0167
40-214,Katowice,Śląskie,Katowice,50.2667,19.0167
40-215,Katowice,Śląskie,Katowice,50.2667,19.0167
40-216,Katowice,Śląskie,Katowice,50.2667,19.0167
40-217,Katowice,Śląskie,Katowice,50.2667,19.0167
40-218,Katowice,Śląskie,Katowice,50.2667,19.0167
40-219,Katowice,Śląskie,Katowice,50.2667,19.0167
40-224,Katowice,Śląskie,Katowice,50.2667,19.0167
40-225,Katowice,Śląskie,Katowice,50.2667,19.0167
40-226,Katowice,Śląskie,Katowice,50.2667,19.0167
40-227,Katowice,Śląskie,Katowice,50.2667,19.0167
40-228,Katowice,Śląskie,Katowice,50.2667,19.0167
40-229,Katowice,Śląskie,Katowice,50.2667,19.0167
40-230,Katowice,Śląskie,Katowice,50.2667,19.0167
40-231,Katowice,Śląskie,Katowice,50.2667,19.0167
40-232,Katowice,Śląskie,Katowice,50.2667,19.0167
40-233,Katowice,Śląskie,Katowice,50.2667,19.0167
40-234,Katowice,Śląskie,Katowice,50.2667,19.0167
40-235,Katowice,Śląskie,Katowice,50.2667,19.0167
40-236,Katowice,Śląskie,Katowice,50.2667,19.0167
40-237,Katowice,Śląskie,Katowice,50.2667,19.0167
40-238,Katowice,Śląskie,Katowice,50.2667,19.0167
40-239,Katowice,Śląskie,Katowice,50.2667,19.0167
40-240,Katowice,Śląskie,Katowice,50.2667,19.0167
40-241,Katowice,Śląskie,Katowice,50.2667,19.0167
40-242,Katowice,Śląskie,Katowice,50.2667,19.0167
40-246,Katowice,Śląskie,Katowice,50.2667,19.0167
40-256,Katowice,Śląskie,Katowice,50.2667,19.0167
40-265,Katowice,Śląskie,Katowice,50.2667,19.0167
40-266,Katowice,Śląskie,Katowice,50.2667,19.0167
40-271,Katowice,Śląskie,Katowice,50.2667,19.0167
40-272,Katowice,Śląskie,Katowice,50.2667,19.0167
40-273,Katowice,Śląskie,Katowice,50.2667,19.0167
40-276,Katowice,Śląskie,Katowice,50.2667,19.0167
40-277,Katowice,Śląskie,Katowice,50.2667,19.0167
40-281,Katowice,Śląskie,Katowice,50.2667,19.0167
40-282,Katowice,Śląskie,Katowice,50.2667,19.0167
40-283,Katowice,Śląskie,Katowice,50.2667,19.0167
40-284,Katowice,Śląskie,Katowice,50.2667,19.0167
40-285,Katowice,Śląskie,Katowice,50.2667,19.0167
40-286,Katowice,Śląskie,Katowice,50.2667,19.0167
40-287,Katowice,Śląskie,Katowice,50.2667,19.0167
40-288,Katowice,Śląskie,Katowice,50.2667,19.0167
40-290,Katowice,Śląskie,Katowice,50.2667,19.0167
40-291,Katowice,Śląskie,Katowice,50.2667,19.0167
40-300,Katowice,Śląskie,Katowice,50.2667,19.0167
40-301,Katowice,Śląskie,Katowice,50.2667,19.0167
40-302,Katowice,Śląskie,Katowice,50.2667,19.0167
40-303,Katowice,Śląskie,Katowice,50.2667,19.0167
40-304,Katowice,Śląskie,Katowice,50.2667,19.0167
40-305,Katowice,Śląskie,Katowice,50.2667,19.0167
40-306,Katowice,Śląskie,Katowice,50.2667,19.0167
40-307,Katowice,Śląskie,Katowice,50.2667,19.0167
40-308,Katowice,Śląskie,Katowice,50.2667,19.0167
40-309,Katowice,Śląskie,Katowice,50.2667,19.0167
40-310,Katowice,Śląskie,Katowice,50.2667,19.0167
40-311,Katowice,Śląskie,Katowice,50.2667,19.0167
40-312,Katowice,Śląskie,Katowice,50.2667,19.0167
40-313,Katowice,Śląskie,Katowice,50.2667,19.0167
40-314,Mikołów,Śląskie,Katowice,50.1667,18.9
40-315,Katowice,Śląskie,Katowice,50.2667,19.0167
40-316,Katowice,Śląskie,Katowice,50.2667,19.0167
40-317,Katowice,Śląskie,Katowice,50.2667,19.0167
40-318,Katowice,Śląskie,Katowice,50.2667,19.0167
40-319,Katowice,Śląskie,Katowice,50.2667,19.0167
40-320,Katowice,Śląskie,Katowice,50.2667,19.0167
40-321,Katowice,Śląskie,Katowice,50.2667,19.0167
40-322,Katowice,Śląskie,Katowice,50.2667,19.0167
40-325,Katowice,Śląskie,Katowice,50.2667,19.0167
40-326,Katowice,Śląskie,Katowice,50.2667,19.0167
40-334,Katowice,Śląskie,Katowice,50.2667,19.0167
40-335,Katowice,Śląskie,Katowice,50.2667,19.0167
40-336,Katowice,Śląskie,Katowice,50.2667,19.0167
40-337,Katowice,Śląskie,Katowice,50.2667,19.0167
40-338,Katowice,Śląskie,Katowice,50.2667,19.0167
40-339,Katowice,Śląskie,Katowice,50.2667,19.0167
40-340,Katowice,Śląskie,Katowice,50.2667,19.0167
40-341,Katowice,Śląskie,Katowice,50.2667,19.0167
40-342,Katowice,Śląskie,Katowice,50.2667,19.0167
40-348,Katowice,Śląskie,Katowice,50.2667,19.0167
40-351,Katowice,Śląskie,Katowice,50.2667,19.0167
40-353,Katowice,Śląskie,Katowice,50.2667,19.0167
40-356,Katowice,Śląskie,Katowice,50.2667,19.0167
40-357,Katowice,Śląskie,Katowice,50.2667,19.0167
40-358,Katowice,Śląskie,Katowice,50.2667,19.0167
40-360,Katowice,Śląskie,Katowice,50.2667,19.0167
40-367,Katowice,Śląskie,Katowice,50.2667,19.0167
40-368,Katowice,Śląskie,Katowice,50.2667,19.0167
40-370,Katowice,Śląskie,Katowice,50.2667,19.0167
40-373,Katowice,Śląskie,Katowice,50.2667,19.0167
40-374,Katowice,Śląskie,Katowice,50.2667,19.0167
40-375,Katowice,Śląskie,Katowice,50.2667,19.0167
40-376,Katowice,Śląskie,Katowice,50.2667,19.0167
40-377,Katowice,Śląskie,Katowice,50.2667,19.0167
40-378,Katowice,Śląskie,Katowice,50.2667,19.0167
40-379,Katowice,Śląskie,Katowice,50.2667,19.0167
40-381,Katowice,Śląskie,Katowice,50.2667,19.0167
40-382,Katowice,Śląskie,Katowice,50.2667,19.0167
40-383,Katowice,Śląskie,Katowice,50.2667,19.0167
40-384,Katowice,Śląskie,Katowice,50.2667,19.0167
40-386,Katowice,Śląskie,Katowice,50.2667,19.0167
40-387,Katowice,Śląskie,Katowice,50.2667,19.0167
40-388,Katowice,Śląskie,Katowice,50.2667,19.0167
40-389,Katowice,Śląskie,Katowice,50.2667,19.0167
40-391,Katowice,Śląskie,Katowice,50.2667,19.0167
40-393,Katowice,Śląskie,Katowice,50.2667,19.0167
40-394,Katowice,Śląskie,Katowice,50.2667,19.0167
40-401,Katowice,Śląskie,Katowice,50.2667,19.0167
40-402,Katowice,Śląskie,Katowice,50.2667,19.0167
40-403,Katowice,Śląskie,Katowice,50.2667,19.0167
40-404,Katowice,Śląskie,Katowice,50.2667,19.0167
40-405,Katowice,Śląskie,Katowice,50.2667,19.0167
40-406,Katowice,Śląskie,Katowice,50.2667,19.0167
40-407,Katowice,Śląskie,Katowice,50.2667,19.0167
40-410,Katowice,Śląskie,Katowice,50.2667,19.0167
40-411,Katowice,Śląskie,Katowice,50.2667,19.0167
40-412,Katowice,Śląskie,Katowice,50.2667,19.0167
40-413,Katowice,Śląskie,Katowice,50.2667,19.0167
40-414,Katowice,Śląskie,Katowice,50.2667,19.0167
40-421,Katowice,Śląskie,Katowice,50.2667,19.0167
40-422,Katowice,Śląskie,Katowice,50.2667,19.0167
40-423,Katowice,Śląskie,Katowice,50.2667,19.0167
40-424,Katowice,Śląskie,Katowice,50.2667,19.0167
40-425,Katowice,Śląskie,Katowice,50.2667,19.0167
40-431,Katowice,Śląskie,Katowice,50.2667,19.0167
40-432,Katowice,Śląskie,Katowice,50.2667,19.0167
40-434,Katowice,Śląskie,Katowice,50.2667,19.0167
40-435,Katowice,Śląskie,Katowice,50.2667,19.0167
40-452,Katowice,Śląskie,Katowice,50.2667,19.0167
40-453,Katowice,Śląskie,Katowice,50.2667,19.0167
40-457,Katowice,Śląskie,Katowice,50.2667,19.0167
40-458,Katowice,Śląskie,Katowice,50.2667,19.0167
40-459,Katowice,Śląskie,Katowice,50.2667,19.0167
40-460,Katowice,Śląskie,Katowice,50.2667,19.0167
40-461,Katowice,Śląskie,Katowice,50.2667,19.0167
40-462,Katowice,Śląskie,Katowice,50.2667,19.0167
40-463,Katowice,Śląskie,Katowice,50.2667,19.0167
40-464,Katowice,Śląskie,Katowice,50.2667,19.0167
40-465,Katowice,Śląskie,Katowice,50.2667,19.0167
40-466,Katowice,Śląskie,Katowice,50.2667,19.0167
40-467,Katowice,Śląskie,Katowice,50.2667,19.0167
40-468,Katowice,Śląskie,Katowice,50.2667,19.0167
40-469,Katowice,Śląskie,Katowice,50.2667,19.0167
40-470,Katowice,Śląskie,Katowice,50.2667,19.0167
40-471,Katowice,Śląskie,Katowice,50.2667,19.0167
40-472,Katowice,Śląskie,Katowice,50.2667,19.0167
40-473,Katowice,Śląskie,Katowice,50.2667,19.0167
40-474,Katowice,Śląskie,Katowice,50.2667,19.0167
40-476,Katowice,Śląskie,Katowice,50.2667,19.0167
40-477,Katowice,Śląskie,Katowice,50.2667,19.0167
40-478,Katowice,Śląskie,Katowice,50.2667,19.0167
40-479,Katowice,Śląskie,Katowice,50.2667,19.0167
40-483,Katowice,Śląskie,Katowice,50.2667,19.0167
40-484,Katowice,Śląskie,Katowice,50.2667,19.0167
40-485,Katowice,Śląskie,Katowice,50.2667,19.0167
40-486,Katowice,Śląskie,Katowice,50.2667,19.0167
40-487,Katowice,Śląskie,Katowice,50.2667,19.0167
40-488,Katowice,Śląskie,Katowice,50.2667,19.0167
40-489,Katowice,Śląskie,Katowice,50.2667,19.0167
40-494,Katowice,Śląskie,Katowice,50.2667,19.0167
40-496,Katowice,Śląskie,Katowice,50.2667,19.0167
40-499,Katowice,Śląskie,Katowice,50.2667,19.0167
40-500,Katowice,Śląskie,Katowice,50.2667,19.0167
40-502,Katowice,Śląskie,Katowice,50.2667,19.0167
40-503,Katowice,Śląskie,Katowice,50.2667,19.0167
40-504,Katowice,Śląskie,Katowice,50.2667,19.0167
40-505,Katowice,Śląskie,Katowice,50.2667,19.0167
40-506,Katowice,Śląskie,Katowice,50.2667,19.0167
40-507,Katowice,Śląskie,Katowice,50.2667,19.0167
40-508,Katowice,Śląskie,Katowice,50.2667,19.0167
40-510,Katowice,Śląskie,Katowice,50.2667,19.0167
40-511,Katowice,Śląskie,Katowice,50.2667,19.0167
40-513,Katowice,Śląskie,Katowice,50.2667,19.0167
40-514,Katowice,Śląskie,Katowice,50.2667,19.0167
40-517,Katowice,Śląskie,Katowice,50.2667,19.0167
40-518,Katowice,Śląskie,Katowice,50.2667,19.0167
40-519,Katowice,Śląskie,Katowice,50.2667,19.0167
40-520,Katowice,Śląskie,Katowice,50.2667,19.0167
40-521,Katowice,Śląskie,Katowice,50.2667,19.0167
40-522,Katowice,Śląskie,Katowice,50.2667,19.0167
40-523,Katowice,Śląskie,Katowice,50.2667,19.0167
40-524,Katowice,Śląskie,Katowice,50.2667,19.0167
40-525,Katowice,Śląskie,Katowice,50.2667,19.0167
40-526,Katowice,Śląskie,Katowice,50.2667,19.0167
40-527,Katowice,Śląskie,Katowice,50.2667,19.0167
40-528,Katowice,Śląskie,Katowice,50.2667,19.0167
40-529,Katowice,Śląskie,Katowice,50.2667,19.0167
40-530,Katowice,Śląskie,Katowice,50.2667,19.0167
40-531,Katowice,Śląskie,Katowice,50.2667,19.0167
40-532,Katowice,Śląskie,Katowice,50.2667,19.0167
40-533,Katowice,Śląskie,Katowice,50.2667,19.0167
40-534,Katowice,Śląskie,Katowice,50.2667,19.0167
40-535,Katowice,Śląskie,Katowice,50.2667,19.0167
40-536,Katowice,Śląskie,Katowice,50.2667,19.0167
40-537,Katowice,Śląskie,Katowice,50.2667,19.0167
40-538,Katowice,Śląskie,Katowice,50.2667,19.0167
40-539,Katowice,Śląskie,Katowice,50.2667,19.0167
40-540,Katowice,Śląskie,Katowice,50.2667,19.0167
40-541,Katowice,Śląskie,Katowice,50.2667,19.0167
40-542,Katowice,Śląskie,Katowice,50.2667,19.0167
40-543,Katowice,Śląskie,Katowice,50.2667,19.0167
40-544,Katowice,Śląskie,Katowice,50.2667,19.0167
40-545,Katowice,Śląskie,Katowice,50.2667,19.0167
40-546,Katowice,Śląskie,Katowice,50.2667,19.0167
40-547,Katowice,Śląskie,Katowice,50.2667,19.0167
40-551,Katowice,Śląskie,Katowice,50.2667,19.0167
40-553,Katowice,Śląskie,Katowice,50.2667,19.0167
40-555,Katowice,Śląskie,Katowice,50.2667,19.0167
40-558,Katowice,Śląskie,Katowice,50.2667,19.0167
40-559,Katowice,Śląskie,Katowice,50.2667,19.0167
40-560,Katowice,Śląskie,Katowice,50.2667,19.0167
40-561,Katowice,Śląskie,Katowice,50.2667,19.0167
40-562,Katowice,Śląskie,Katowice,50.2667,19.0167
40-563,Katowice,Śląskie,Katowice,50.2667,19.0167
40-564,Katowice,Śląskie,Katowice,50.2667,19.0167
40-565,Katowice,Śląskie,Katowice,50.2667,19.0167
40-566,Katowice,Śląskie,Katowice,50.2667,19.0167
40-567,Katowice,Śląskie,Katowice,50.2667,19.0167
40-568,Katowice,Śląskie,Katowice,50.2667,19.0167
40-569,Katowice,Śląskie,Katowice,50.2667,19.0167
40-570,Katowice,Śląskie,Katowice,50.2667,19.0167
40-571,Katowice,Śląskie,Katowice,50.2667,19.0167
40-572,Katowice,Śląskie,Katowice,50.2667,19.0167
40-573,Katowice,Śląskie,Katowice,50.2667,19.0167
40-574,Katowice,Śląskie,Katowice,50.2667,19.0167
40-575,Katowice,Śląskie,Katowice,50.2667,19.0167
40-576,Katowice,Śląskie,Katowice,50.2667,19.0167
40-578,Katowice,Śląskie,Katowice,50.2667,19.0167
40-579,Katowice,Śląskie,Katowice,50.2667,19.0167
40-580,Katowice,Śląskie,Katowice,50.2667,19.0167
40-581,Katowice,Śląskie,Katowice,50.2667,19.0167
40-582,Katowice,Śląskie,Katowice,50.2667,19.0167
40-583,Katowice,Śląskie,Katowice,50.2667,19.0167
40-584,Katowice,Śląskie,Katowice,50.2667,19.0167
40-585,Katowice,Śląskie,Katowice,50.2667,19.0167
40-586,Katowice,Śląskie,Katowice,50.2667,19.0167
40-587,Katowice,Śląskie,Katowice,50.2667,19.0167
40-588,Katowice,Śląskie,Katowice,50.2667,19.0167
40-589,Katowice,Śląskie,Katowice,50.2667,19.0167
40-590,Katowice,Śląskie,Katowice,50.2667,19.0167
40-591,Katowice,Śląskie,Katowice,50.2667,19.0167
40-592,Katowice,Śląskie,Katowice,50.2667,19.0167
40-593,Katowice,Śląskie,Katowice,50.2667,19.0167
40-594,Katowice,Śląskie,Katowice,50.2667,19.0167
40-595,Katowice,Śląskie,Katowice,50.2667,19.0167
40-596,Katowice,Śląskie,Katowice,50.2667,19.0167
40-597,Katowice,Śląskie,Katowice,50.2667,19.0167
40-598,Katowice,Śląskie,Katowice,50.2667,19.0167
40-599,Katowice,Śląskie,Katowice,50.2667,19.0167
40-600,Katowice,Śląskie,Katowice,50.2667,19.0167
40-601,Katowice,Śląskie,Katowice,50.2667,19.0167
40-602,Katowice,Śląskie,Katowice,50.2667,19.0167
40-605,Katowice,Śląskie,Katowice,50.2667,19.0167
40-606,Katowice,Śląskie,Katowice,50.2667,19.0167
40-607,Katowice,Śląskie,Katowice,50.2667,19.0167
40-608,Katowice,Śląskie,Katowice,50.2667,19.0167
40-609,Katowice,Śląskie,Katowice,50.2667,19.0167
40-610,Katowice,Śląskie,Katowice,50.2667,19.0167
40-611,Katowice,Śląskie,Katowice,50.2667,19.0167
40-612,Katowice,Śląskie,Katowice,50.2667,19.0167
40-613,Katowice,Śląskie,Katowice,50.2667,19.0167
40-615,Katowice,Śląskie,Katowice,50.2667,19.0167
40-616,Katowice,Śląskie,Katowice,50.2667,19.0167
40-617,Katowice,Śląskie,Katowice,50.2667,19.0167
40-618,Katowice,Śląskie,Katowice,50.2667,19.0167
40-619,Katowice,Śląskie,Katowice,50.2667,19.0167
40-620,Katowice,Śląskie,Katowice,50.2667,19.0167
40-621,Katowice,Śląskie,Katowice,50.2667,19.0167
40-622,Katowice,Śląskie,Katowice,50.2667,19.0167
40-623,Katowice,Śląskie,Katowice,50.2667,19.0167
40-624,Katowice,Śląskie,Katowice,50.2667,19.0167
40-625,Katowice,Śląskie,Katowice,50.2667,19.0167
40-626,Katowice,Śląskie,Katowice,50.2667,19.0167
40-627,Katowice,Śląskie,Katowice,50.2667,19.0167
40-628,Katowice,Śląskie,Katowice,50.2667,19.0167
40-629,Katowice,Śląskie,Katowice,50.2667,19.0167
40-630,Katowice,Śląskie,Katowice,50.2667,19.0167
40-631,Katowice,Śląskie,Katowice,50.2667,19.0167
40-632,Katowice,Śląskie,Katowice,50.2667,19.0167
40-633,Katowice,Śląskie,Katowice,50.2667,19.0167
40-634,Katowice,Śląskie,Katowice,50.2667,19.0167
40-635,Katowice,Śląskie,Katowice,50.2667,19.0167
40-636,Katowice,Śląskie,Katowice,50.2667,19.0167
40-637,Katowice,Śląskie,Katowice,50.2667,19.0167
40-638,Katowice,Śląskie,Katowice,50.2667,19.0167
40-639,Katowice,Śląskie,Katowice,50.2667,19.0167
40-640,Katowice,Śląskie,Katowice,50.2667,19.0167
40-641,Katowice,Śląskie,Katowice,50.2667,19.0167
